ministry,unitCode,legacyReference,name,parentUnitCode,unitType,department,isVirtual
HOME,Udayagiri PS,2031067,Udayagiri PS,Udayagiri Circle,PS,L&O,FALSE
HOME,Varikunta Padu PS,2031076,Varikunta Padu PS,Udayagiri Circle,PS,L&O,FALSE
HOME,Kodavalur PS,2031032,Kodavalur PS,Udayagiri Circle,PS,L&O,FALSE
HOME,Vidavalur PS,2031072,Vidavalur PS,B. Palem Circle,PS,L&O,FALSE
HOME,Indukurpet PS,2031026,Indukurpet PS,B. Palem Circle,PS,L&O,FALSE
HOME,Kovur PS,2031034,Kovur PS,Kovur Circle,PS,L&O,FALSE
HOME,Krishnapatnam Port PS,2031038,Krishnapatnam Port PS,Kovur Circle,PS,L&O,FALSE
HOME,Muttukur PS,2031042,Muttukur PS,Krishnapatnam Port Circle,PS,L&O,FALSE
HOME,Totapalli Gudur PS,2031065,Totapalli Gudur PS,Krishnapatnam Port Circle,PS,L&O,FALSE
HOME,Chejerla PS,2031011,Chejerla PS,Krishnapatnam Port Circle,PS,L&O,FALSE
HOME,Manubolu PS,2031043,Manubolu PS,Sangam Circle,PS,L&O,FALSE
HOME,Podalakur PS,2031053,Podalakur PS,Podalakur Circle,PS,L&O,FALSE
HOME,Bathalapalli PS,2012011,Bathalapalli PS,Podalakur Circle,PS,L&O,FALSE
HOME,Patnam PS,2012052,Patnam PS,Dharmavaram Rural Circle,PS,L&O,FALSE
HOME,Dharmavaram Rural PS,2012072,Dharmavaram Rural PS,Mudigubba Circle,PS,L&O,FALSE
HOME,Tadimarri PS,2012065,Tadimarri PS,Dharmavaram Rural Circle,PS,L&O,FALSE
HOME,Chennekothapalli PS,2012012,Chennekothapalli PS,Mudigubba Circle,PS,L&O,FALSE
HOME,Kanaganapalli PS,2012071,Kanaganapalli PS,Ramagiri Circle,PS,L&O,FALSE
HOME,Ramagiri PS,2012060,Ramagiri PS,Ramagiri Circle,PS,L&O,FALSE
HOME,Chilmathur PS,2012013,Chilmathur PS,Ramagiri Circle,PS,L&O,FALSE
HOME,Hindupuram Traffic PS,2064003,Hindupuram Traffic PS,Hindupur Rural Circle,PS,L&O,FALSE
HOME,Lepakshi PS,2012036,Lepakshi PS,Hindupur Rural Circle,PS,L&O,FALSE
HOME,Gandlapenta PS,2012017,Gandlapenta PS,Hindupur Rural Circle,PS,L&O,FALSE
HOME,N.P.Kunta PS,2012044,N.P.Kunta PS,Kadiri Rural Circle,PS,L&O,FALSE
HOME,Nallacheruvu PS,2012043,Nallacheruvu PS,Kadiri Rural Circle,PS,L&O,FALSE
HOME,Talupula PS,2012068,Talupula PS,Kadiri Rural Circle,PS,L&O,FALSE
HOME,Tanakal PS,2012069,Tanakal PS,Kadiri Rural Circle,PS,L&O,FALSE
HOME,Agali PS,2012006,Agali PS,Kadiri Rural Circle,PS,L&O,FALSE
HOME,Amarapuram PS,2012001,Amarapuram PS,Madakasira Circle,PS,L&O,FALSE
HOME,Gudibanda PS,2012022,Gudibanda PS,Madakasira Circle,PS,L&O,FALSE
HOME,Rolla PS,2012058,Rolla PS,Madakasira Circle,PS,L&O,FALSE
HOME,KIA PS,2012094,KIA PS,Madakasira Circle,PS,L&O,FALSE
HOME,Parigi PS,2012055,Parigi PS,Penukonda Circle,PS,L&O,FALSE
HOME,Penukonda PS,2012053,Penukonda PS,Penukonda Circle,PS,L&O,FALSE
HOME,Roddam PS,2012059,Roddam PS,Penukonda Circle,PS,L&O,FALSE
HOME,Somandepalli PS,2012089,Somandepalli PS,Penukonda Circle,PS,L&O,FALSE
HOME,Amadaguru PS,2012007,Amadaguru PS,Penukonda Circle,PS,L&O,FALSE
HOME,Nallamada PS,2012042,Nallamada PS,Nallamada Circle,PS,L&O,FALSE
HOME,O.D.Cheruvu PS,2012045,O.D.Cheruvu PS,Nallamada Circle,PS,L&O,FALSE
HOME,Bukkapatnam PS,2012010,Bukkapatnam PS,Nallamada Circle,PS,L&O,FALSE
HOME,Puttaparthy Rural PS,2012038,Puttaparthy Rural PS,Puttaparthi Rural Circle,PS,L&O,FALSE
HOME,Itchapuram Rural PS,2034020,Itchapuram Rural PS,Puttaparthi Rural Circle,PS,L&O,FALSE
HOME,Itchapuram Town PS,2034019,Itchapuram Town PS,Itchapuram Circle,PS,L&O,FALSE
HOME,Kaviti PS,2034027,Kaviti PS,Itchapuram Circle,PS,L&O,FALSE
HOME,Mandasa PS,2034030,Mandasa PS,Itchapuram Circle,PS,L&O,FALSE
HOME,Vajrapukothuru PS,2034058,Vajrapukothuru PS,Kasibugga Rural Circle,PS,L&O,FALSE
HOME,Baruva PS,2034004,Baruva PS,Kasibugga Rural Circle,PS,L&O,FALSE
HOME,Kanchili PS,2034026,Kanchili PS,Sompeta Circle,PS,L&O,FALSE
HOME,Sompeta PS,2034047,Sompeta PS,Sompeta Circle,PS,L&O,FALSE
HOME,Amadalavalasa PS,2034001,Amadalavalasa PS,Sompeta Circle,PS,L&O,FALSE
HOME,Burja PS,2034008,Burja PS,Amadalavalasa Circle,PS,L&O,FALSE
HOME,Ponduru PS,2034040,Ponduru PS,Amadalavalasa Circle,PS,L&O,FALSE
HOME,Sarubujjili PS,2034050,Sarubujjili PS,Amadalavalasa Circle,PS,L&O,FALSE
HOME,Etcherla PS,2034013,Etcherla PS,Amadalavalasa Circle,PS,L&O,FALSE
HOME,G. Sigadam PS,2034015,G. Sigadam PS,J.R.Puram Circle,PS,L&O,FALSE
HOME,J.R.Puram PS,2034021,J.R.Puram PS,J.R.Puram Circle,PS,L&O,FALSE
HOME,Laveru PS,2034028,Laveru PS,J.R.Puram Circle,PS,L&O,FALSE
HOME,Gara PS,2034044,Gara PS,J.R.Puram Circle,PS,L&O,FALSE
HOME,Srikakulam I Town PS,2034049,Srikakulam I Town PS,Srikakulam Rural Circle,PS,L&O,FALSE
HOME,Srikakulam Rural PS,2034048,Srikakulam Rural PS,Srikakulam Rural Circle,PS,L&O,FALSE
HOME,Hiramandalam PS,2034017,Hiramandalam PS,Srikakulam Rural Circle,PS,L&O,FALSE
HOME,Kothuru PS,2034025,Kothuru PS,Kothuru Circle,PS,L&O,FALSE
HOME,Jalumuru PS,2034022,Jalumuru PS,Kothuru Circle,PS,L&O,FALSE
HOME,Narasannapeta PS,2034032,Narasannapeta PS,Narasannapeta Circle,PS,L&O,FALSE
HOME,Polaki PS,2034041,Polaki PS,Narasannapeta Circle,PS,L&O,FALSE
HOME,Saravakota PS,2034045,Saravakota PS,Narasannapeta Circle,PS,L&O,FALSE
HOME,Meliaputti PS,2034029,Meliaputti PS,Narasannapeta Circle,PS,L&O,FALSE
HOME,Pathapatnam PS,2034039,Pathapatnam PS,Pathapatnam Circle,PS,L&O,FALSE
HOME,Kotabommali PS,2034024,Kotabommali PS,Pathapatnam Circle,PS,L&O,FALSE
HOME,Nandigam PS,2034033,Nandigam PS,Tekkali Circle,PS,L&O,FALSE
HOME,Naupada PS,2034035,Naupada PS,Tekkali Circle,PS,L&O,FALSE
HOME,Santhabommali PS,2034037,Santhabommali PS,Tekkali Circle,PS,L&O,FALSE
HOME,Doravari Satram PS,2031007,Doravari Satram PS,Tekkali Circle,PS,L&O,FALSE
HOME,Ozili PS,2031050,Ozili PS,Naidupet Rural Circle,PS,L&O,FALSE
HOME,Pellakur PS,2031054,Pellakur PS,Naidupet Rural Circle,PS,L&O,FALSE
HOME,Sriharikota PS,2031059,Sriharikota PS,Naidupet Rural Circle,PS,L&O,FALSE
HOME,Sullurpet PS,2031061,Sullurpet PS,Sullurpet Circle,PS,L&O,FALSE
HOME,Tada PS,2031064,Tada PS,Sullurpet Circle,PS,L&O,FALSE
HOME,Chillakur PS,2031012,Chillakur PS,Sullurpet Circle,PS,L&O,FALSE
HOME,Gudur Rural PS,2031021,Gudur Rural PS,Gudur Rural Circle,PS,L&O,FALSE
HOME,Chittamuru PS,2031013,Chittamuru PS,Gudur Rural Circle,PS,L&O,FALSE
HOME,Kota PS,2031033,Kota PS,Vakadu Circle,PS,L&O,FALSE
HOME,Vakadu PS,2031075,Vakadu PS,Gudur Rural Circle,PS,L&O,FALSE
HOME,Balayapalli PS,2031004,Balayapalli PS,Vakadu Circle,PS,L&O,FALSE
HOME,Dakkili PS,2031018,Dakkili PS,Venkatagiri Circle,PS,L&O,FALSE
HOME,Venkatagiri PS,2031071,Venkatagiri PS,Venkatagiri Circle,PS,L&O,FALSE
HOME,Gajula mandyam PS,2045088,Gajula mandyam PS,Venkatagiri Circle,PS,L&O,FALSE
HOME,Vadamalpet PS,2045062,Vadamalpet PS,Renigunta  Rural Circle,PS,L&O,FALSE
HOME,B.N.Kandriga PS,2045074,B.N.Kandriga PS,Puttur Rural Circle,PS,L&O,FALSE
HOME,Thottambedu PS,2045079,Thottambedu PS,Bn Kandriga Circle,PS,L&O,FALSE
HOME,K.V.B.Puram PS,2014022,K.V.B.Puram PS,Bn Kandriga Circle,PS,L&O,FALSE
HOME,Narayanavanam PS,2014034,Narayanavanam PS,Puttur Rural Circle,PS,L&O,FALSE
HOME,Pitchatoor PS,2014073,Pitchatoor PS,Puttur Rural Circle,PS,L&O,FALSE
HOME,Nagalapuram PS,2014029,Nagalapuram PS,Puttur Rural Circle,PS,L&O,FALSE
HOME,Satyavedu PS,2014049,Satyavedu PS,Satyavedu Circle,PS,L&O,FALSE
HOME,Vardaiahpalem PS,2014063,Vardaiahpalem PS,Satyavedu Circle,PS,L&O,FALSE
HOME,Chandragiri UPS,2045010,Chandragiri UPS,Satyavedu Circle,PS,L&O,FALSE
HOME,Bhakarapet PS,2014005,Bhakarapet PS,Chandragiri SDPO,PS,L&O,FALSE
HOME,Yerravaripalem PS,2014083,Yerravaripalem PS,Bhakrapet Circle,PS,L&O,FALSE
HOME,RC Puram PS,2045054,RC Puram PS,Bhakrapet Circle,PS,L&O,FALSE
HOME,Badangi PS,2037065,Badangi PS,Chandragiri UPS,PS,L&O,FALSE
HOME,Ramabhadrapuram PS,2037041,Ramabhadrapuram PS,Bobbili Rural Circle,PS,L&O,FALSE
HOME,Therlam PS,2037004,Therlam PS,Bobbili Rural Circle,PS,L&O,FALSE
HOME,Bobbili Traffic PS,2037075,Bobbili Traffic PS,Bobbili Rural Circle,PS,L&O,FALSE
HOME,Andra PS,2037003,Andra PS,Bobbili Town UPS Circle,PS,L&O,FALSE
HOME,Burjavalasa PS,2037008,Burjavalasa PS,Gajapathinagaram Circle,PS,L&O,FALSE
HOME,Bondapalli PS,2037067,Bondapalli PS,Gajapathinagaram Circle,PS,L&O,FALSE
HOME,Gajapathinagaram PS,2037019,Gajapathinagaram PS,Gajapathinagaram Circle,PS,L&O,FALSE
HOME,Pedamanapuram PS,2037033,Pedamanapuram PS,Gajapathinagaram Circle,PS,L&O,FALSE
HOME,Budarayavalasa PS,2037007,Budarayavalasa PS,Gajapathinagaram Circle,PS,L&O,FALSE
HOME,Cheepurupalli PS,2037009,Cheepurupalli PS,Cheepurupalli Circle,PS,L&O,FALSE
HOME,Garividi PS,2037022,Garividi PS,Cheepurupalli Circle,PS,L&O,FALSE
HOME,Gurla PS,2037014,Gurla PS,Cheepurupalli Circle,PS,L&O,FALSE
HOME,Regidi Amudalavalsa PS,2034043,Regidi Amudalavalsa PS,Cheepurupalli Circle,PS,L&O,FALSE
HOME,Santhakaviti PS,2034051,Santhakaviti PS,Rajam Rural Circle,PS,L&O,FALSE
HOME,Vangara PS,2034057,Vangara PS,Rajam Rural Circle,PS,L&O,FALSE
HOME,Denkada PS,2037010,Denkada PS,Rajam Rural Circle,PS,L&O,FALSE
HOME,Nellimarla PS,2037039,Nellimarla PS,Bhogapuram Circle,PS,L&O,FALSE
HOME,Pusapatirega PS,2037070,Pusapatirega PS,Bhogapuram Circle,PS,L&O,FALSE
HOME,Jami PS,2037025,Jami PS,Bhogapuram Circle,PS,L&O,FALSE
HOME,L Kota PS,2037029,L Kota PS,S.Kota Circle,PS,L&O,FALSE
HOME,Vallampudi PS,2037055,Vallampudi PS,S.Kota Circle,PS,L&O,FALSE
HOME,Gantyada PS,2037020,Gantyada PS,S.Kota Circle,PS,L&O,FALSE
HOME,Vizianagaram Rural PS,2037063,Vizianagaram Rural PS,Vizianagaram Rural  Circle,PS,L&O,FALSE
HOME,Akividu PS,2018002,Akividu PS,Vizianagaram Rural  Circle,PS,L&O,FALSE
HOME,Kalla PS,2018026,Kalla PS,Akivedu Circle,PS,L&O,FALSE
HOME,Undi PS,2018059,Undi PS,Akivedu Circle,PS,L&O,FALSE
HOME,Bhimavaram Rural PS,2018007,Bhimavaram Rural PS,Akivedu Circle,PS,L&O,FALSE
HOME,Palakoderu PS,2018039,Palakoderu PS,Bhimavaram Rural Circle,PS,L&O,FALSE
HOME,Veeravasaram PS,2018048,Veeravasaram PS,Bhimavaram Rural Circle,PS,L&O,FALSE
HOME,Pentapadu PS,2018040,Pentapadu PS,Bhimavaram Rural Circle,PS,L&O,FALSE
HOME,Tadepalligudem Rural PS,2018047,Tadepalligudem Rural PS,Tadepalligudem Rural Circle,PS,L&O,FALSE
HOME,Tadepalligudem Traffic PS,2018071,Tadepalligudem Traffic PS,Tadepalligudem Rural Circle,PS,L&O,FALSE
HOME,Mogaltur PS,2018029,Mogaltur PS,Tadepalligudem Town UPS Circle,PS,L&O,FALSE
HOME,Narasapuram Rural PS,2018033,Narasapuram Rural PS,Narasapuram Rural Circle,PS,L&O,FALSE
HOME,Palakollu Rural PS,2018034,Palakollu Rural PS,Narasapuram Rural Circle,PS,L&O,FALSE
HOME,Poduru PS,2018058,Poduru PS,Palakollu Rural Circle,PS,L&O,FALSE
HOME,Yelamanchili PS,2018061,Yelamanchili PS,Palakollu Rural Circle,PS,L&O,FALSE
HOME,Achanta PS,2018001,Achanta PS,Palakollu Rural Circle,PS,L&O,FALSE
HOME,Penugonda PS,2018037,Penugonda PS,Penugonda Circle,PS,L&O,FALSE
HOME,Penumantra PS,2018056,Penumantra PS,Penugonda Circle,PS,L&O,FALSE
HOME,Attili PS,2018004,Attili PS,Penugonda Circle,PS,L&O,FALSE
HOME,Iragavaram PS,2018053,Iragavaram PS,Tanuku Rural Circle,PS,L&O,FALSE
HOME,Tanuku Rural PS,2018043,Tanuku Rural PS,Tanuku Rural Circle,PS,L&O,FALSE
HOME,Tanuku Traffic PS,2018070,Tanuku Traffic PS,Tanuku Rural Circle,PS,L&O,FALSE
HOME,Mylavaram PS,2016024,Mylavaram PS,Tanuku Town UPS Circle,PS,L&O,FALSE
HOME,Peddamudium PS,2016038,Peddamudium PS,Jammalamadugu Rural Circle,PS,L&O,FALSE
HOME,Talamanchipatnam PS,2016055,Talamanchipatnam PS,Jammalamadugu Rural Circle,PS,L&O,FALSE
HOME,Kalamalla PS,2016021,Kalamalla PS,Jammalamadugu Rural Circle,PS,L&O,FALSE
HOME,Tallaproddatur PS,2016056,Tallaproddatur PS,Yerraguntla UPS,PS,L&O,FALSE
HOME,Chintakomma Dinne PS,2016013,Chintakomma Dinne PS,Kondapuram Circle,PS,L&O,FALSE
HOME,Pendlimarri PS,2016039,Pendlimarri PS,Kadapa SDPO,PS,L&O,FALSE
HOME,Vallur PS,2016061,Vallur PS,Kadapa Rural Circle,PS,L&O,FALSE
HOME,Sidhout PS,2016052,Sidhout PS,Kamalapuram Circle,PS,L&O,FALSE
HOME,Vontimitta PS,2016065,Vontimitta PS,Vontimitta Circle,PS,L&O,FALSE
HOME,Chennur PS,2016006,Chennur PS,Vontimitta Circle,PS,L&O,FALSE
HOME,Gangireddipalli (G.R.Palli) PS,2016016,Gangireddipalli (G.R.Palli) PS,Kadapa SDPO,PS,L&O,FALSE
HOME,Kamalapuram PS,2016023,Kamalapuram PS,Kadapa Rural Circle,PS,L&O,FALSE
HOME,Atlur PS,2016001,Atlur PS,Kamalapuram Circle,PS,L&O,FALSE
HOME,B.Kodur PS,2016071,B.Kodur PS,Badvel Rural Circle,PS,L&O,FALSE
HOME,Badvel Rural (Gopavaram) PS,2016003,Badvel Rural (Gopavaram) PS,Badvel Rural Circle,PS,L&O,FALSE
HOME,B.Matam PS,2016004,B.Matam PS,Badvel Rural Circle,PS,L&O,FALSE
HOME,Chapadu PS,2016010,Chapadu PS,Mydukur Rural Circle,PS,L&O,FALSE
HOME,Duvvur PS,2016014,Duvvur PS,Mydukur Rural Circle,PS,L&O,FALSE
HOME,Khajipet PS,2016025,Khajipet PS,Mydukur Rural Circle,PS,L&O,FALSE
HOME,Kalasapadu PS,2016022,Kalasapadu PS,Mydukur SDPO,PS,L&O,FALSE
HOME,Porumamilla PS,2016040,Porumamilla PS,Porumamilla Circle,PS,L&O,FALSE
HOME,SAKN PS,2016080,SAKN PS,Porumamilla Circle,PS,L&O,FALSE
HOME,Proddatur Rural PS,2016041,Proddatur Rural PS,Porumamilla Circle,PS,L&O,FALSE
HOME,Lingala PS,2016029,Lingala PS,Proddatur Rural Circle,PS,L&O,FALSE
HOME,Simhadripuram PS,2016053,Simhadripuram PS,Pulivendula Rural Circle,PS,L&O,FALSE
HOME,Thondur PS,2016057,Thondur PS,Pulivendula Rural Circle,PS,L&O,FALSE
HOME,Chekrayapet PS,2016005,Chekrayapet PS,Pulivendula Rural Circle,PS,L&O,FALSE
HOME,RK Valley PS,2016074,RK Valley PS,RK Valley Circle,PS,L&O,FALSE
HOME,Vemula PS,2016064,Vemula PS,RK Valley Circle,PS,L&O,FALSE
HOME,Anakapalli Town PS,2035001,Anakapalli Town PS,RK Valley Circle,PS,L&O,FALSE
HOME,Chodavaram PS,2035008,Chodavaram PS,Anakapalli SDPO,PS,L&O,FALSE
HOME,Kasimkota PS,2035027,Kasimkota PS,Anakapalli SDPO,PS,L&O,FALSE
HOME,Narsipatnam Town PS,2035037,Narsipatnam Town PS,Anakapalli SDPO,PS,L&O,FALSE
HOME,Payakaraopeta PS,2035041,Payakaraopeta PS,Narsipatnam SDPO,PS,L&O,FALSE
HOME,Nakkapalli PS,2035035,Nakkapalli PS,Narsipatnam SDPO,PS,L&O,FALSE
HOME,Atchutapuram PS,2035067,Atchutapuram PS,Narsipatnam SDPO,PS,L&O,FALSE
HOME,Parawada PS,2038041,Parawada PS,Parawada SDPO,PS,L&O,FALSE
HOME,Sabbavaram PS,2035012,Sabbavaram PS,Parawada SDPO,PS,L&O,FALSE
HOME,Rambilli PS,2035044,Rambilli PS,Parawada SDPO,PS,L&O,FALSE
HOME,Anantapur I Town PS,2012003,Anantapur I Town PS,Parawada SDPO,PS,L&O,FALSE
HOME,Anantapur II Town PS,2012004,Anantapur II Town PS,Anantapuram Town SDPO,PS,L&O,FALSE
HOME,Anantapur III Town PS,2012046,Anantapur III Town PS,Anantapuram Town SDPO,PS,L&O,FALSE
HOME,Anantapur IV Town PS,2012093,Anantapur IV Town PS,Anantapuram Town SDPO,PS,L&O,FALSE
HOME,Anantapur Rural PS,2012002,Anantapur Rural PS,Anantapuram Town SDPO,PS,L&O,FALSE
HOME,Bukkaraya Samudram PS,2012085,Bukkaraya Samudram PS,Anantapuram Rural SDPO,PS,L&O,FALSE
HOME,Guntakal I Town PS,2012020,Guntakal I Town PS,Anantapuram Rural SDPO,PS,L&O,FALSE
HOME,Guntakal II Town PS,2012021,Guntakal II Town PS,Guntakal SDPO,PS,L&O,FALSE
HOME,Uravakonda PS,2012075,Uravakonda PS,Guntakal SDPO,PS,L&O,FALSE
HOME,Kalyandurg Town PS,2012031,Kalyandurg Town PS,Guntakal SDPO,PS,L&O,FALSE
HOME,Rayadurg PS,2012057,Rayadurg PS,Kalyanadurg SDPO,PS,L&O,FALSE
HOME,Gooty PS,2012018,Gooty PS,Kalyanadurg SDPO,PS,L&O,FALSE
HOME,Pamidi PS,2012051,Pamidi PS,Guntakal SDPO,PS,L&O,FALSE
HOME,Tadipathri Rural PS,2012066,Tadipathri Rural PS,Guntakal SDPO,PS,L&O,FALSE
HOME,Tadipathri Town PS,2012067,Tadipathri Town PS,Tadipatri SDPO,PS,L&O,FALSE
HOME,Madanapalle I Town PS,2014025,Madanapalle I Town PS,Tadipatri SDPO,PS,L&O,FALSE
HOME,Madanapalle II Town PS,2014023,Madanapalle II Town PS,Madanapalle SDPO,PS,L&O,FALSE
HOME,Madanapalle Rural PS,2014024,Madanapalle Rural PS,Madanapalle SDPO,PS,L&O,FALSE
HOME,B.Kothakota PS,2014006,B.Kothakota PS,Madanapalle SDPO,PS,L&O,FALSE
HOME,Rajampet PS,2016048,Rajampet PS,Madanapalle SDPO,PS,L&O,FALSE
HOME,Railway Kodur UPS,2016026,Railway Kodur UPS,Rajampet SDPO,PS,L&O,FALSE
HOME,Mannur PS,2016033,Mannur PS,Renigunta SDPO,PS,L&O,FALSE
HOME,Piler PS,2014041,Piler PS,Rajampet SDPO,PS,L&O,FALSE
HOME,Rayachoty Traffic PS,2016079,Rayachoty Traffic PS,Rayachoty SDPO,PS,L&O,FALSE
HOME,Rayachoty PS,2016050,Rayachoty PS,Rayachoty SDPO,PS,L&O,FALSE
HOME,Kalikiri PS,2014018,Kalikiri PS,Rayachoty SDPO,PS,L&O,FALSE
HOME,Bapatla Town PS,2019007,Bapatla Town PS,Rayachoty SDPO,PS,L&O,FALSE
HOME,Bapatla Rural PS,2019006,Bapatla Rural PS,Bapatla SDPO,PS,L&O,FALSE
HOME,Martur PS,2033042,Martur PS,Bapatla SDPO,PS,L&O,FALSE
HOME,Addanki UPS,2033001,Addanki UPS,Bapatla SDPO,PS,L&O,FALSE
HOME,Chirala I Town PS,2033009,Chirala I Town PS,Darsi SDPO,PS,L&O,FALSE
HOME,Chirala II Town PS,2033014,Chirala II Town PS,Chirala SDPO,PS,L&O,FALSE
HOME,Repalle PS,2019058,Repalle PS,Chirala SDPO,PS,L&O,FALSE
HOME,Amalapuram Town PS,2017004,Amalapuram Town PS,Repalle SDPO,PS,L&O,FALSE
HOME,Mandapeta Town PS,2017041,Mandapeta Town PS,Amalapuram SDPO,PS,L&O,FALSE
HOME,Prakash Nagar PS,2042076,Prakash Nagar PS,East Zone,PS,L&O,FALSE
HOME,Rajahmundry I Town PS,2042052,Rajahmundry I Town PS,Central Zone,PS,L&O,FALSE
HOME,Rajahmundry III Town PS,2042054,Rajahmundry III Town PS,Central Zone,PS,L&O,FALSE
HOME,Bommuru PS,2042013,Bommuru PS,Central Zone,PS,L&O,FALSE
HOME,Kovvur Town PS,2018024,Kovvur Town PS,South Zone,PS,L&O,FALSE
HOME,Nallajerla PS,2018067,Nallajerla PS,Kovvur SDPO,PS,L&O,FALSE
HOME,Rajanagaram PS,2042055,Rajanagaram PS,Kovvur SDPO,PS,L&O,FALSE
HOME,CCS - II PS,2042095,CCS - II PS,North Zone,PS,L&O,FALSE
HOME,CCS - III PS,2042096,CCS - III PS,Rajahmundry Crimes,PS,L&O,FALSE
HOME,CCS - IV PS,2042099,CCS - IV PS,Rajahmundry Crimes,PS,L&O,FALSE
HOME,Dowaleswaram PS,2042020,Dowaleswaram PS,Rajahmundry Crimes,PS,L&O,FALSE
HOME,Kadiam PS,2042038,Kadiam PS,South Zone,PS,L&O,FALSE
HOME,Rajahmundry II Town PS,2042053,Rajahmundry II Town PS,South Zone,PS,L&O,FALSE
HOME,Eluru I Town PS,2018016,Eluru I Town PS,South Zone,PS,L&O,FALSE
HOME,Eluru II Town PS,2018017,Eluru II Town PS,Eluru SDPO,PS,L&O,FALSE
HOME,Eluru III Town PS,2018018,Eluru III Town PS,Eluru SDPO,PS,L&O,FALSE
HOME,Kaikaluru Town PS,2026020,Kaikaluru Town PS,Eluru SDPO,PS,L&O,FALSE
HOME,Nuzvid Town PS,2026034,Nuzvid Town PS,Eluru SDPO,PS,L&O,FALSE
HOME,Kothapet PS,2043030,Kothapet PS,Nuzvid SDPO,PS,L&O,FALSE
HOME,Lalapet PS,2043032,Lalapet PS,East Sub Division,PS,L&O,FALSE
HOME,Old guntur PS,2043044,Old guntur PS,East Sub Division,PS,L&O,FALSE
HOME,Mangalagiri Town PS,2043035,Mangalagiri Town PS,East Sub Division,PS,L&O,FALSE
HOME,Pedakakani PS,2043055,Pedakakani PS,North Sub Division,PS,L&O,FALSE
HOME,Tadepalli PS,2043064,Tadepalli PS,North Sub Division,PS,L&O,FALSE
HOME,Nallapadu PS,2043020,Nallapadu PS,North Sub Division,PS,L&O,FALSE
HOME,Vatticherukuru PS,2043084,Vatticherukuru PS,South Sub Division,PS,L&O,FALSE
HOME,Ponnur Town PS,2019053,Ponnur Town PS,South Sub Division,PS,L&O,FALSE
HOME,Tenali I Town PS,2019067,Tenali I Town PS,Tenali SDPO,PS,L&O,FALSE
HOME,Tenali II Town PS,2019068,Tenali II Town PS,Tenali SDPO,PS,L&O,FALSE
HOME,Tenali III Town PS,2019087,Tenali III Town PS,Tenali SDPO,PS,L&O,FALSE
HOME,Medikonduru PS,2043037,Medikonduru PS,Tenali SDPO,PS,L&O,FALSE
HOME,Tadikonda PS,2043065,Tadikonda PS,Thulluru SDPO,PS,L&O,FALSE
HOME,Thulluru Traffic PS,2019096,Thulluru Traffic PS,Thulluru SDPO,PS,L&O,FALSE
HOME,Thulluru PS,2019072,Thulluru PS,Thulluru SDPO,PS,L&O,FALSE
HOME,Phirangipuram PS,2019051,Phirangipuram PS,Thulluru SDPO,PS,L&O,FALSE
HOME,Arundalpet PS,2043003,Arundalpet PS,Thulluru SDPO,PS,L&O,FALSE
HOME,Nagarampalem PS,2043038,Nagarampalem PS,West Sub Division,PS,L&O,FALSE
HOME,Pattabhipuram PS,2043048,Pattabhipuram PS,West Sub Division,PS,L&O,FALSE
HOME,Kakinada I Town CCS PS,2017081,Kakinada I Town CCS PS,West Sub Division,PS,L&O,FALSE
HOME,Kakinada II Town CCS PS,2017088,Kakinada II Town CCS PS,Kakinada Crimes,PS,L&O,FALSE
HOME,Kakinada III Town CCS PS,2017093,Kakinada III Town CCS PS,Kakinada Crimes,PS,L&O,FALSE
HOME,Kakinada I Town PS,2017033,Kakinada I Town PS,Kakinada Crimes,PS,L&O,FALSE
HOME,Kakinada II Town PS,2017034,Kakinada II Town PS,Kakinada SDPO,PS,L&O,FALSE
HOME,Kakinada III Town PS,2017035,Kakinada III Town PS,Kakinada SDPO,PS,L&O,FALSE
HOME,Kakinada Port PS,2017031,Kakinada Port PS,Kakinada SDPO,PS,L&O,FALSE
HOME,Sarpavaram PS,2017065,Sarpavaram PS,Kakinada SDPO,PS,L&O,FALSE
HOME,Samalkot PS,2017064,Samalkot PS,Kakinada SDPO,PS,L&O,FALSE
HOME,Tuni Town PS,2017070,Tuni Town PS,Peddapuram SDPO,PS,L&O,FALSE
HOME,Kakinada CCS PS,2017094,Kakinada CCS PS,Peddapuram SDPO,PS,L&O,FALSE
HOME,Chilakalapudi UPS,2026008,Chilakalapudi UPS,Kakinada Crimes,PS,L&O,FALSE
HOME,Inaguduru UPS,2026015,Inaguduru UPS,Bandar SDPO,PS,L&O,FALSE
HOME,Robertsonpet PS,2026040,Robertsonpet PS,Bandar SDPO,PS,L&O,FALSE
HOME,Gannavaram Traffic UPS,2039093,Gannavaram Traffic UPS,Bandar SDPO,PS,L&O,FALSE
HOME,Gannavaram UPS,2039010,Gannavaram UPS,Gannavaram SDPO,PS,L&O,FALSE
HOME,Penamaluru UPS,2039033,Penamaluru UPS,Gannavaram SDPO,PS,L&O,FALSE
HOME,Vuyyuru Town UPS,2039060,Vuyyuru Town UPS,Gannavaram SDPO,PS,L&O,FALSE
HOME,Gudivada I Town UPS,2026012,Gudivada I Town UPS,Gannavaram SDPO,PS,L&O,FALSE
HOME,Gudivada II Town UPS,2026014,Gudivada II Town UPS,Gudivada SDPO,PS,L&O,FALSE
HOME,Adoni I Town PS,2027002,Adoni I Town PS,Gudivada SDPO,PS,L&O,FALSE
